"","incident_case_id","date","clearance_code_inc_type","pgpd_reporting_area","pgpd_sector","pgpd_beat","street_number","street_name","latitude","longitude","location"
"52163","PP25062000001057","06/20/2025","ACCIDENT",620,"W","W1","9800 BLOCK","INDIAN HEAD HWY SB",38.75181680918,-76.99293510616,"(38.7518168091774,-76.99293510615826)"
"52164","PP25062000001097","06/20/2025","ACCIDENT",238,"B","B5",NA,"ANNAPOLIS RD EB / ARDWICK ARDMORE RD",38.94801063836,-76.88827653229,"(38.94801063835621,-76.88827653229237)"
"52165","PP25062000001275","06/20/2025","ACCIDENT",502,"K","K2",NA,"BRANCH AVE NB / NAYLOR RD WB",38.84794522822,-76.95290894806,"(38.84794522821903,-76.95290894806385)"
"52166","PP25062000001307","06/20/2025","ACCIDENT",315,"G","G4",NA,"LANDOVER RD EB / BRIGHTSEAT RD",38.91815505922,-76.86006136239,"(38.91815505921841,-76.86006136238575)"
"52167","PP25062000001547","06/20/2025","THEFT FROM AUTO",416,"H","H2","2100 BLOCK","BROOKS DR",38.86139664054,-76.91878828406,"(38.86139664053917,-76.91878828406334)"
"52168","PP25062000001573","06/20/2025","ACCIDENT",113,"A","A3",NA,"RIGGS RD / UNIVERSITY BLVD EB",38.98377172649,-76.97948369384,"(38.98377172648907,-76.97948369383812)"
"52169","PP25062000001599","06/20/2025","THEFT FROM AUTO",858,"E","E2","9800 BLOCK","APOLLO DR",38.9037193954,-76.83611127734,"(38.903719395399094,-76.83611127734184)"
"52170","PP25062000001723","06/20/2025","THEFT",413,"H","H7","1600 BLOCK","RITCHIE STATION CT",38.86828640103,-76.85087503493,"(38.8682864010334,-76.85087503492832)"
"52171","PP25062000001795","06/20/2025","ACCIDENT",440,"H","H7",NA,"FORESTVILLE RD NB / MARLBORO PIKE",38.84466439486,-76.87384086847,"(38.8446643948555,-76.87384086847305)"
"52172","PP25062000001821","06/20/2025","ACCIDENT",703,"E","E5","13900 BLOCK","SHANNOCK LN",38.87911313772,-76.76622952521,"(38.879113137722015,-76.76622952520847)"
"52173","PP25062000002083","06/20/2025","ACCIDENT",610,"J","J4",NA,"INDIAN HEAD HWY SB / OLD FORT RD",38.75575381517,-76.99326319993,"(38.7557538151741,-76.99326319992542)"
"52174","PP25062000002230","06/20/2025","THEFT FROM AUTO",332,"G","G5","3300 BLOCK","75TH AVE",38.93423114717,-76.88204294443,"(38.93423114717007,-76.8820429444313)"
"52175","PP25062000002567","06/20/2025","ROBBERY, OTHER",720,"H","H7","11200 BLOCK","MERIDIAN HILL WAY",38.82038623095,-76.82987768948,"(38.82038623094559,-76.82987768948078)"
"52176","PP25062000002680","06/20/2025","ASSAULT, SHOOTING",808,"D","D2","13100 BLOCK","CRUTCHFIELD AVE",39.01461155713,-76.77771244943,"(39.014611557126045,-76.77771244943142)"
"52177","PP25062000002741","06/20/2025","ACCIDENT",125,"A","A3",NA,"NEW HAMPSHIRE AVE NB / EASTERN AVE",38.96572715044,-77.00244952738,"(38.965727150440216,-77.00244952738285)"
"52178","PP25062100000154","06/21/2025","ACCIDENT WITH IMPOUND",415,"H","H2",NA,"SHADYSIDE AVE / PENN AVE",38.86500556767,-76.93289586902,"(38.86500556766987,-76.93289586901665)"
"52179","PP25062100000240","06/21/2025","AUTO, STOLEN",312,"G","G2","6400 BLOCK","LEE PL",38.90535980463,-76.90566495061,"(38.90535980463028,-76.90566495060921)"
"52180","PP25062100000432","06/21/2025","AUTO, STOLEN",3130,"G","G7","800 BLOCK","WARLEY DR",38.8997823894,-76.86071753502,"(38.89978238940239,-76.86071753501892)"
"52181","PP25062100000467","06/21/2025","ACCIDENT WITH IMPOUND",939,"C","C3",NA,"47TH AVE / TONQUIL ST",39.02839106321,-76.91878828406,"(39.02839106321335,-76.91878828406334)"
"52182","PP25062100000533","06/21/2025","AUTO, STOLEN",3130,"G","G7","700 BLOCK","STRETFORD WAY",38.89912623167,-76.86531069875,"(38.89912623167038,-76.86531069874763)"
"52183","PP25062100000646","06/21/2025","THEFT",131,"A","A2","5600 BLOCK","SARGENT RD NB",38.95883738995,-76.98637343943,"(38.958837389945984,-76.98637343943119)"
"52184","PP25062100000720","06/21/2025","ACCIDENT",601,"J","J4","100 BLOCK","BALMORAL DR",38.79085873067,-77.00638653338,"(38.79085873067379,-77.00638653337955)"
"52185","PP25062100000749","06/21/2025","THEFT FROM AUTO",304,"G","G3","1200 BLOCK","DUNBAR OAKS DR",38.90634405613,-76.9194444418,"(38.906344056129456,-76.91944444179535)"
"52186","PP25062100000849","06/21/2025","AUTO, STOLEN & RECOVERED",510,"K","K5","4700 BLOCK","CREMEN RD",38.82399514318,-76.94601920247,"(38.823995143175125,-76.94601920247078)"
"52187","PP25062100000868","06/21/2025","AUTO, STOLEN",502,"K","K2","3200 BLOCK","CURTIS DR",38.84663289785,-76.9535651058,"(38.84663289785385,-76.95356510579586)"
"52188","PP25062100000897","06/21/2025","THEFT FROM AUTO",304,"G","G3","1200 BLOCK","DUNBAR OAKS DR",38.90634405613,-76.91911636293,"(38.906344056129456,-76.91911636292934)"
"52189","PP25062100000907","06/21/2025","ACCIDENT WITH IMPOUND",843,"D","D5",NA,"MARTIN LUTHER KING JUNIOR HWY WB / ANNAPOLIS RD",38.95588465035,-76.82331602275,"(38.95588465034962,-76.82331602275372)"
"52190","PP25062100001137","06/21/2025","AUTO, STOLEN & RECOVERED",841,"D","D6","9300 BLOCK","ANNAPOLIS RD EB",38.96408672631,-76.84660995007,"(38.96408672630787,-76.84660995006561)"
"52191","PP25062100001140","06/21/2025","ACCIDENT WITH IMPOUND",621,"J","J6","9400 BLOCK","ALLENTOWN RD",38.76001890004,-76.96275144815,"(38.76001890003681,-76.96275144815445)"
"52192","PP25062100001171","06/21/2025","THEFT",754,"F","F7","15900 BLOCK","CRAIN HWY SW",38.67242065072,-76.87252852321,"(38.672420650720596,-76.87252852320671)"
"52193","PP25062100001199","06/21/2025","ACCIDENT WITH IMPOUND",702,"E","E3",NA,"CAMPUS WAY S / LARGO RD EB",38.89092414081,-76.82495644689,"(38.89092414081097,-76.82495644688606)"
"52194","PP25062100001238","06/21/2025","THEFT",701,"E","E3","9600 BLOCK","SANTA FE BLVD",38.89125221968,-76.84004828334,"(38.89125221967697,-76.84004828333855)"
"52195","PP25062100001380","06/21/2025","ASSAULT",507,"K","K3","3700 BLOCK","BRANCH AVE SB",38.83875890076,-76.9476596117,"(38.838758900761604,-76.94765961170197)"
"52196","PP25062100001414","06/21/2025","THEFT FROM AUTO",916,"C","C4","12500 BLOCK","CARLAND PL",39.06185555458,-76.86334219575,"(39.06185555458069,-76.86334219574928)"
"52197","PP25062100001476","06/21/2025","THEFT FROM AUTO",413,"H","H7","1800 BLOCK","RITCHIE STATION CT",38.86533364654,-76.84989078343,"(38.86533364653587,-76.84989078342915)"
"52198","PP25062100001498","06/21/2025","ACCIDENT",842,"D","D6",NA,"FORBES BLVD / BUSINESS PKWY",38.96113397181,-76.83381469548,"(38.96113397181034,-76.83381469547749)"
"52199","PP25062100001537","06/21/2025","AUTO, STOLEN",239,"B","B3","5000 BLOCK","56T AVE",38.94932298362,-76.91977253556,"(38.94932298362255,-76.91977253556252)"
"52200","PP25062100001556","06/21/2025","ACCIDENT",627,"W","W4",NA,"EAST SWAN CREEK RD / INDIAN HEAD HWY NB",38.72557014227,-76.98998236656,"(38.725570142269135,-76.98998236656189)"
"52201","PP25062100001629","06/21/2025","ROBBERY, OTHER",836,"D","D1","9100 BLOCK","WELLINGTON PL",38.9739292264,-76.85514010489,"(38.97392922639847,-76.85514010488987)"
"52202","PP25062100001712","06/21/2025","THEFT FROM AUTO",858,"E","E2","9600 BLOCK","LOTTSFORD CT",38.91192147136,-76.84103253484,"(38.911921471357346,-76.84103253483772)"
"52203","PP25062100001767","06/21/2025","THEFT FROM AUTO",844,"D","D5","4800 BLOCK","RIVER VALLEY WAY",38.95621272922,-76.80888035893,"(38.95621272921562,-76.8088803589344)"
"52204","PP25062100001863","06/21/2025","ACCIDENT",604,"J","J6","6100 BLOCK","OXON HILL RD NB",38.80431014299,-76.97620286047,"(38.80431014299393,-76.97620286047459)"
"52205","PP25062100001899","06/21/2025","THEFT",514,"J","J1","700 BLOCK","AUDREY LN",38.82268281281,-76.99720019102,"(38.822682812809944,-76.99720019102097)"
"52206","PP25062100001925","06/21/2025","THEFT FROM AUTO",858,"E","E2","800 BLOCK","SHOPPERS WAY",38.9017508924,-76.84792228043,"(38.90175089240074,-76.8479222804308)"
"52207","PP25062100001934","06/21/2025","THEFT FROM AUTO",702,"E","E3","10400 BLOCK","CAMPUS WAY",38.89354881644,-76.82364411652,"(38.89354881644249,-76.82364411652088)"
"52208","PP25062100001962","06/21/2025","THEFT FROM AUTO",858,"E","E2","1100 BLOCK","SHOPPERS WAY",38.90535980463,-76.8482503593,"(38.90535980463028,-76.8482503592968)"
"52209","PP25062100002144","06/21/2025","AUTO, STOLEN",928,"C","C2","11900 BLOCK","BELTSVILLE DR",39.05332539976,-76.93420819938,"(39.05332539975643,-76.93420819938183)"
"52210","PP25062100002288","06/21/2025","THEFT",869,"D","D4","12400 BLOCK","GLADYS RETREAT CIR",38.96310247481,-76.79083578289,"(38.96310247480869,-76.79083578288555)"
"52211","PP25062100002381","06/21/2025","ACCIDENT",626,"W","W1","11100 BLOCK","FORT WASHINGTON RD",38.74263048172,-76.99654403329,"(38.74263048171997,-76.99654403328896)"
"52212","PP25062100002562","06/21/2025","THEFT FROM AUTO",103,"B","B7","9300 BLOCK","CHERRY HILL RD",39.01789239049,-76.93617670238,"(39.01789239048958,-76.93617670238018)"
"52213","PP25062100000007","06/21/2025","ACCIDENT WITH IMPOUND",514,"J","J1","600 BLOCK","AUDREY LN",38.81940197945,-76.99752828479,"(38.81940197944641,-76.99752828478813)"
"52214","PP25062100000011","06/21/2025","AUTO, STOLEN",886,"D","D1","8400 BLOCK","GREENBELT RD EB",38.98934914172,-76.86006136239,"(38.98934914171696,-76.86006136238575)"
"52215","PP25062100000148","06/21/2025","ACCIDENT",858,"E","E2","9400 BLOCK","GRAND BLVD",38.8987981379,-76.8443133682,"(38.89879813790321,-76.84431336820126)"
"52216","PP25062100000184","06/21/2025","AUTO, STOLEN",313,"G","G4","7500 BLOCK","COURTNEY PL",38.8987981379,-76.87580935657,"(38.89879813790321,-76.87580935657024)"
"52217","PP25062100000219","06/21/2025","AUTO, STOLEN",314,"G","G4","1800 BLOCK","DUTCH VILLAGE DR",38.91618655622,-76.8784340322,"(38.916186556220055,-76.87843403220177)"
"52218","PP25062100000314","06/21/2025","ACCIDENT",236,"B","B4","6800 BLOCK","RIVERDALE RD EB",38.96244631708,-76.89713478088,"(38.96244631707668,-76.89713478088379)"
"52219","PP25062100000528","06/21/2025","AUTO, STOLEN",827,"D","D2","10000 BLOCK","GREENBELT RD EB",38.99066147208,-76.83250236511,"(38.99066147208214,-76.8325023651123)"
"52220","PP25062100000674","06/21/2025","ACCIDENT",703,"E","E5",NA,"CHURCH RD S / MARY BOWIE PKWY",38.88764330745,-76.75835552812,"(38.88764330744743,-76.75835552811623)"
"52221","PP25062100000715","06/21/2025","THEFT",440,"H","H7","3300 BLOCK","FORESTVILLE RD",38.84400822222,-76.87384086847,"(38.84400822222233,-76.87384086847305)"
"52222","PP25062100000836","06/21/2025","THEFT FROM AUTO",304,"G","G3","1200 BLOCK","DUNBAR OAKS DR",38.90634405613,-76.9194444418,"(38.906344056129456,-76.91944444179535)"
"52223","PP25062100000853","06/21/2025","ACCIDENT",404,"H","H1",NA,"ADDISON RD S / PINE GROVE RD",38.87025488913,-76.89418202639,"(38.87025488913059,-76.89418202638626)"
"52224","PP25062100000950","06/21/2025","AUTO, STOLEN",315,"D","G4",NA,"LANDOVER RD EB / BRIGHTSEAT RD",38.91815505922,-76.86006136239,"(38.91815505921841,-76.86006136238575)"
"52225","PP25062100000983","06/21/2025","THEFT FROM AUTO",226,"B","B5","6200 BLOCK","67T CT",38.96375864744,-76.90336836874,"(38.963758647441864,-76.90336836874485)"
"52226","PP25062100001000","06/21/2025","THEFT",516,"J","J1","5300 BLOCK","DEAL DR",38.81776155531,-76.99359127879,"(38.817761555314064,-76.99359127879143)"
"52227","PP25062100001014","06/21/2025","THEFT FROM AUTO",704,"E","E5","600 BLOCK","CRAIN HWY SW",38.88140973449,-76.72161018848,"(38.881409734487534,-76.72161018848419)"
"52228","PP25062100001027","06/21/2025","ACCIDENT",315,"G","G4",NA,"LANDOVER RD EB / BRIGHTSEAT RD",38.91815505922,-76.86006136239,"(38.91815505921841,-76.86006136238575)"
"52229","PP25062100001112","06/21/2025","THEFT FROM AUTO",113,"A","A3","1400 BLOCK","UNIVERSITY BLVD EB",38.98574022949,-76.98440495133,"(38.98574022948742,-76.984404951334)"
"52230","PP25062100001356","06/21/2025","THEFT",656,"J","J5","6100 BLOCK","OXON HILL RD SB",38.80562247336,-76.98342069983,"(38.80562247335911,-76.98342069983482)"
"52231","PP25062100001417","06/21/2025","ACCIDENT",632,"F","F4","6100 BLOCK","OGLETHORPE MILL DR",38.71277488768,-76.90107177198,"(38.71277488768101,-76.90107177197933)"
"52232","PP25062100001436","06/21/2025","THEFT FROM AUTO",304,"G","G3","1100 BLOCK","DUNBAR OAKS DR",38.90601597726,-76.92075677216,"(38.90601597726345,-76.92075677216053)"
"52233","PP25062100001532","06/21/2025","AUTO, STOLEN",407,"G","G7","1400 BLOCK","HAMPTON PARK BLVD",38.87025488913,-76.85087503493,"(38.87025488913059,-76.85087503492832)"
"52234","PP25062100001574","06/21/2025","AUTO, STOLEN",610,"J","J4","9000 BLOCK","LIVINGSTON RD",38.76559631526,-76.99523170292,"(38.7655963152647,-76.99523170292377)"
"52235","PP25062100001608","06/21/2025","THEFT FROM AUTO",858,"E","E2","1100 BLOCK","SHOPPERS WAY",38.90535980463,-76.8482503593,"(38.90535980463028,-76.8482503592968)"
"52236","PP25062100001628","06/21/2025","ACCIDENT",124,"A","A3","6800 BLOCK","NEW HAMPSHIRE AVE NB",38.97425730526,-76.99490360916,"(38.97425730526447,-76.99490360915661)"
"52237","PP25062100001650","06/21/2025","THEFT",843,"D","D5","10400 BLOCK","MARTIN LUTHER KING JUNIOR HWY EB",38.95358805358,-76.82495644689,"(38.9535880535841,-76.82495644688606)"
"52238","PP25062100001669","06/21/2025","ACCIDENT",856,"E","E2","2000 BLOCK","SAINT JOSEPHS DR",38.91946738958,-76.8413606137,"(38.91946738958359,-76.84136061370373)"
"52239","PP25062100002322","06/21/2025","ACCIDENT",513,"K","K6","2500 BLOCK","LARRY AVE",38.81152798235,-76.96406377852,"(38.811527982354164,-76.96406377851963)"
"52240","PP25062100002343","06/21/2025","ACCIDENT",869,"D","D4","13300 BLOCK","LANDSDALES HOPE WAY",38.95522847772,-76.77541586757,"(38.955228477716446,-76.77541586756706)"
"52241","PP25062100002389","06/21/2025","ACCIDENT",829,"D","D5",NA,"BELL STATION RD / DAISY LN",38.9778662324,-76.8072399497,"(38.97786623239517,-76.80723994970322)"
"52242","PP25062100002453","06/21/2025","ACCIDENT WITH IMPOUND",859,"E","E2",NA,"CAMPUS WAY N / CENTRAL AVE EB",38.8987981379,-76.82265986502,"(38.89879813790321,-76.8226598650217)"
"52243","PP25062100002484","06/21/2025","ACCIDENT WITH IMPOUND",828,"D","D5","9900 BLOCK","LANHAM SEVERN RD",38.9778662324,-76.83512702584,"(38.97786623239517,-76.83512702584267)"
"52244","PP25062100002492","06/21/2025","ACCIDENT WITH IMPOUND",255,"B","B2",NA,"BALTIMORE WASHINGTON PKWY NB / JOHN HANSON HWY WB",38.91946738958,-76.93552052975,"(38.91946738958359,-76.93552052974701)"
"52245","PP25062100002574","06/21/2025","ACCIDENT",603,"J","J5",NA,"PORTABELLO CT / LIVINGSTON RD",38.80004505813,-76.98604536057,"(38.80004505813122,-76.98604536056519)"
"52246","PP25062200000086","06/22/2025","ACCIDENT",406,"G","G7",NA,"SHADY GLEN DR / CENTRAL AVE EB",38.88862755895,-76.87712170184,"(38.88862755894661,-76.87712170183659)"
"52247","PP25062200000103","06/22/2025","ROBBERY, VEHICLE",603,"J","J5","6900 BLOCK","DUDLEY AVE",38.7934833914,-76.99523170292,"(38.79348339140415,-76.99523170292377)"
"52248","PP25062200000135","06/22/2025","THEFT FROM AUTO",754,"F","F7","7600 BLOCK","MATAPEAKE BUSINESS DR",38.67504531145,-76.87154427171,"(38.67504531145096,-76.87154427170753)"
"52249","PP25062200000138","06/22/2025","AUTO, STOLEN",429,"K","K2","3300 BLOCK","CURTIS DR",38.84794522822,-76.94930003583,"(38.84794522821903,-76.94930003583431)"
"52250","PP25062200000159","06/22/2025","ACCIDENT WITH IMPOUND",510,"K","K5",NA,"BEECH RD / STAMP RD",38.82661980391,-76.94306644797,"(38.82661980390549,-76.94306644797325)"
"52251","PP25062200000166","06/22/2025","AUTO, STOLEN",175,"A","A5","6700 BLOCK","BELCREST RD",38.97130456567,-76.95389319956,"(38.971304565668106,-76.95389319956303)"
"52252","PP25062200000169","06/22/2025","ACCIDENT WITH IMPOUND",407,"G","G7",NA,"CENTRAL AVE EB / SB CAP BELT HWY ONRP EB CENTRAL AVE",38.89092414081,-76.85054694116,"(38.89092414081097,-76.85054694116116)"
"52253","PP25062200000212","06/22/2025","THEFT FROM AUTO",243,"B","B2","5000 BLOCK","JACKSON ST",38.93062222004,-76.93059927225,"(38.93062222003937,-76.93059927225113)"
"52254","PP25062200000352","06/22/2025","ACCIDENT WITH IMPOUND",620,"W","W1",NA,"RT210 / FORT WASHINGTON RD",38.74263048172,-76.99195086956,"(38.74263048171997,-76.99195086956024)"
"52255","PP25062200000385","06/22/2025","ACCIDENT WITH IMPOUND",634,"F","F4","6800 BLOCK","NORTHGATE PKWY",38.73738114536,-76.89122927189,"(38.737381145358086,-76.89122927188873)"
"52256","PP25062200000468","06/22/2025","THEFT FROM AUTO",764,"F","F7",NA,"MAGRUDERS FERRY RD / CROOM RD",38.64354930818,-76.71636086702,"(38.64354930818081,-76.71636086702347)"
"52257","PP25062200000511","06/22/2025","THEFT FROM AUTO",615,"K","K6","3300 BLOCK","HUNTLEY SQUARE DR",38.80299781263,-76.95126852393,"(38.802997812628746,-76.9512685239315)"
"52258","PP25062200000584","06/22/2025","AUTO, STOLEN",307,"G","G6","6800 BLOCK","WEST FOREST RD",38.92406055331,-76.88991694152,"(38.9240605533123,-76.88991694152355)"
"52259","PP25062200000708","06/22/2025","AUTO, STOLEN",856,"E","E2","3200 BLOCK","LA DOVA WAY",38.9339030534,-76.84267294407,"(38.9339030534029,-76.84267294406891)"
"52260","PP25062200000806","06/22/2025","ASSAULT",715,"E","E4","4100 BLOCK","CHARIOT WAY",38.8315410614,-76.81183311343,"(38.83154106140137,-76.81183311343193)"
"52261","PP25062200000807","06/22/2025","THEFT FROM AUTO",266,"B","B6","5900 BLOCK","WESTCHESTER PARK DR",38.99033339322,-76.90369644761,"(38.99033339321613,-76.90369644761086)"
"52262","PP25062200000813","06/22/2025","THEFT",434,"H","H3","2900 BLOCK","BOONES LN",38.85024181008,-76.88105869293,"(38.85024181008339,-76.88105869293213)"
"52263","PP25062200000857","06/22/2025","THEFT",501,"K","K2","2300 BLOCK","IVERSON ST WB",38.83514997363,-76.95651786029,"(38.835149973630905,-76.95651786029339)"
"52264","PP25062200000907","06/22/2025","THEFT FROM AUTO",916,"C","C4","13100 BLOCK","LARCHDALE RD",39.07038572431,-76.86202986538,"(39.07038572430611,-76.8620298653841)"
"52265","PP25062200001017","06/22/2025","AUTO, STOLEN",916,"C","C4","9600 BLOCK","MUIRKIRK RD",39.06251172721,-76.84201678634,"(39.06251172721386,-76.8420167863369)"
"52266","PP25062200001062","06/22/2025","ACCIDENT",225,"B","B3",NA,"RIVERDALE RD EB / 63RD AVE",38.96113397181,-76.9096019417,"(38.96113397181034,-76.90960194170475)"
"52267","PP25062200001117","06/22/2025","ACCIDENT",513,"K","K6","5600 BLOCK","SAINT BARNABAS RD NB",38.81152798235,-76.96636036038,"(38.811527982354164,-76.96636036038399)"
"52268","PP25062200001121","06/22/2025","ACCIDENT WITH IMPOUND",623,"F","F2",NA,"PISCATAWAY RD / SELLWOOD DR",38.7593627274,-76.91714785993,"(38.75936272740364,-76.91714785993099)"
"52269","PP25062200001178","06/22/2025","AUTO, STOLEN",238,"B","B5","7900 BLOCK","ANNAPOLIS RD EB",38.95391614735,-76.87449702621,"(38.953916147351265,-76.87449702620506)"
"52270","PP25062200001252","06/22/2025","ACCIDENT",609,"J","J4","9000 BLOCK","LOUGHRAN RD",38.76592439413,-77.0159009397,"(38.76592439413071,-77.01590093970299)"
"52271","PP25062200001269","06/22/2025","THEFT",307,"G","G6","7300 BLOCK","LANDOVER RD EB",38.92602905631,-76.88827653229,"(38.926029056310654,-76.88827653229237)"
"52272","PP25062200001324","06/22/2025","THEFT FROM AUTO",620,"W","W1","9300 BLOCK","OXON HILL RD",38.76100313663,-77.00474610925,"(38.76100313663483,-77.00474610924721)"
"52273","PP25062200001378","06/22/2025","AUTO, STOLEN",415,"H","H2","1500 BLOCK","NOVA AVE",38.87025488913,-76.92928694189,"(38.87025488913059,-76.92928694188595)"
"52274","PP25062200001384","06/22/2025","THEFT FROM AUTO",916,"C","C4","8700 BLOCK","OXWELL LN",39.06054322422,-76.85612435639,"(39.06054322421551,-76.85612435638905)"
"52275","PP25062200001547","06/22/2025","ACCIDENT",871,"D","D6",NA,"WHITFIELD CHAPEL RD / VARNUM ST",38.94374555349,-76.85382777452,"(38.9437455534935,-76.85382777452469)"
"52276","PP25062200001638","06/22/2025","THEFT FROM AUTO",424,"H","H6","6400 BLOCK","PENNSYLVANIA AVE EB",38.84630480409,-76.89910328388,"(38.846304804086685,-76.89910328388214)"
"52277","PP25062200001721","06/22/2025","AUTO, STOLEN",631,"F","F4","4600 BLOCK","MARY BETH BLVD",38.74263048172,-76.92699036002,"(38.74263048171997,-76.92699036002159)"
"52278","PP25062200001728","06/22/2025","ACCIDENT WITH IMPOUND",613,"J","J6",NA,"BOCK RD / HENSON VALLEY WAY",38.78790597618,-76.96898503602,"(38.78790597617626,-76.96898503601551)"
"52279","PP25062200001762","06/22/2025","ACCIDENT",113,"A","A3",NA,"RIGGS RD / UNIVERSITY BLVD EB",38.98377172649,-76.97948369384,"(38.98377172648907,-76.97948369383812)"
"52280","PP25062200001779","06/22/2025","ACCIDENT WITH IMPOUND",914,"C","C3","12800 BLOCK","KONTERRA DR SB",39.06743296981,-76.88926078379,"(39.06743296980858,-76.88926078379154)"
"52281","PP25062200001914","06/22/2025","ROBBERY, OTHER",515,"J","J1","1100 BLOCK","KENNEBEC ST",38.82005813718,-76.98899811506,"(38.82005813717842,-76.98899811506271)"
"52282","PP25062200001949","06/22/2025","AUTO, STOLEN",418,"H","H6","3400 BLOCK","DONNELL DR SB",38.84630480409,-76.88532377779,"(38.846304804086685,-76.88532377779484)"
"52283","PP25062200002008","06/22/2025","THEFT FROM AUTO",278,"B","B12","6500 BLOCK","ANNAPOLIS RD EB",38.94112089276,-76.90402452648,"(38.94112089276314,-76.90402452647686)"
"52284","PP25062200002026","06/22/2025","ACCIDENT",125,"A","A3",NA,"RIGGS RD NB / CHILLUM RD EB",38.96211822331,-76.99391935766,"(38.96211822330952,-76.99391935765743)"
"52285","PP25062200002033","06/22/2025","THEFT",656,"J","J5","6100 BLOCK","OXON HILL RD SB",38.80562247336,-76.98342069983,"(38.80562247335911,-76.98342069983482)"
"52286","PP25062200002071","06/22/2025","AUTO, STOLEN",441,"H","H2","2100 BLOCK","BROOKS DR NB",38.86139664054,-76.91714785993,"(38.86139664053917,-76.91714785993099)"
"52287","PP25062200000015","06/22/2025","ROBBERY, OTHER",156,"A","A4","8000 BLOCK","NEW HAMPSHIRE AVE SB",38.99098956585,-76.98932619393,"(38.990989565849304,-76.98932619392872)"
"52288","PP25062200000029","06/22/2025","ACCIDENT",307,"G","G6",NA,"PINEBROOK AVE / WEST FOREST RD",38.92471672595,-76.89221352339,"(38.92471672594547,-76.89221352338791)"
"52289","PP25062200000071","06/22/2025","ASSAULT",117,"A","A6","6500 BLOCK","AGER RD NB",38.97163264453,-76.97817136347,"(38.97163264453411,-76.97817136347294)"
"52290","PP25062200000163","06/22/2025","ACCIDENT",158,"B","B7",NA,"BALTIMORE AVE NB / UNIVERSITY BLVD EB",39.00148822367,-76.93092736602,"(39.00148822367191,-76.9309273660183)"
"52291","PP25062200000202","06/22/2025","ACCIDENT WITH IMPOUND",429,"K","K2",NA,"BRANCH AVE NB / COLEBROOKE DR",38.84203973413,-76.94831578434,"(38.84203973412514,-76.94831578433514)"
"52292","PP25062200000261","06/22/2025","ACCIDENT",104,"A","A7","2000 BLOCK","ERIE ST",39.00739373267,-76.97456245124,"(39.00739373266697,-76.9745624512434)"
"52293","PP25062200000265","06/22/2025","AUTO, STOLEN",305,"G","G3","1300 BLOCK","DUNBAR OAKS DR",38.90864063799,-76.91813211143,"(38.90864063799381,-76.91813211143017)"
"52294","PP25062200000316","06/22/2025","ACCIDENT",104,"A","A7",NA,"NEW HAMPSHIRE AVE NB / METZEROTT RD",39.0041128993,-76.9807960242,"(39.004112899303436,-76.9807960242033)"
"52295","PP25062200000380","06/22/2025","ROBBERY, COMMERCIAL",234,"B","B4","6100 BLOCK","ANNAPOLIS RD",38.93948048353,-76.90993003547,"(38.93948048353195,-76.90993003547192)"
"52296","PP25062200000415","06/22/2025","ACCIDENT WITH IMPOUND",118,"A","A6","2500 BLOCK","AMHERST RD",38.97261689603,-76.96832886338,"(38.97261689603329,-76.96832886338234)"
"52297","PP25062200000477","06/22/2025","ACCIDENT",615,"K","K6","7200 BLOCK","LAVONDA CT",38.78921830654,-76.94601920247,"(38.78921830654144,-76.94601920247078)"
"52298","PP25062200000548","06/22/2025","THEFT",234,"B","B4","6100 BLOCK","ANNAPOLIS RD WB",38.9388243109,-76.91189852357,"(38.93882431089878,-76.9118985235691)"
"52299","PP25062200000596","06/22/2025","ACCIDENT",905,"C","C5","12600 BLOCK","LAUREL BOWIE RD NB",39.06382405758,-76.83807978034,"(39.06382405757904,-76.8380797803402)"
"52300","PP25062200000690","06/22/2025","B & E, COMMERCIAL",719,"H","H7","8400 BLOCK","OLD MARLBORO PIKE",38.8325253129,-76.86071753502,"(38.83252531290054,-76.86071753501892)"
"52301","PP25062200000704","06/22/2025","AUTO, STOLEN",504,"K","K1","1400 BLOCK","SOUTHERN AVE",38.83482189476,-76.9817802757,"(38.8348218947649,-76.98178027570248)"
"52302","PP25062200000718","06/22/2025","THEFT FROM AUTO",314,"G","G4","7600 BLOCK","ALLENDALE DR",38.91520230472,-76.87482510507,"(38.91520230472088,-76.87482510507107)"
"52303","PP25062200000773","06/22/2025","THEFT FROM AUTO",3130,"G","G7","8200 BLOCK","GOLDSTONE CT",38.89322072268,-76.86465452611,"(38.89322072267532,-76.86465452611446)"
"52304","PP25062200000778","06/22/2025","THEFT FROM AUTO",607,"K","K5","6200 BLOCK","SUMMERHILL RD",38.80398206413,-76.92403760552,"(38.80398206412792,-76.92403760552406)"
"52305","PP25062200000844","06/22/2025","THEFT",624,"F","F2","9000 BLOCK","OLD BRANCH AVE",38.766252473,-76.89877519011,"(38.76625247299671,-76.89877519011497)"
"52306","PP25062200000895","06/22/2025","AUTO, STOLEN",307,"G","G6","7500 BLOCK","LANDOVER RD EB",38.92602905631,-76.88663610816,"(38.926029056310654,-76.88663610816002)"
"52307","PP25062200001047","06/22/2025","AUTO, STOLEN",916,"C","C4","9500 BLOCK","MUIRKIRK RD",39.05791856349,-76.8413606137,"(39.057918563485146,-76.84136061370373)"
